months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,fraud_reported,bind_year,bind_month,bind_quarter,bind_day_of_week,incident_year,incident_month,incident_quarter,incident_day_of_week,policy_duration_days,is_weekend_incident,is_night_incident,deductable_premium_ratio,umbrella_limit_ratio,capital_net,capital_total,has_capital_gains,has_capital_loss,claim_ratio_injury,claim_ratio_property,claim_ratio_vehicle,claim_consistency,age_group,is_senior,vehicle_age,vehicle_age_sq,total_injuries_and_damage,has_bodily_injuries,has_witnesses,witness_ratio,report_completeness,authorities_contacted_binary,police_report_available_binary,property_damage_binary,policy_csl_encoded,incident_severity_encoded,is_high_risk_state,collision_type_is_collision,is_high_risk_occupation,education_level_encoded,outlier_count,age_is_outlier,policy_annual_premium_is_outlier,total_claim_amount_is_outlier,injury_claim_is_outlier,property_claim_is_outlier,vehicle_claim_is_outlier
185,35,2000,1421.59,0,0,0,8,1,2,3,4950,900,450,3600,2011,0,2000,3,1,5,2015,1,1,5,5446,1,0,1.405886446551712,0.0,0,0,0,0,0.1817814582912543,0.09089072914562715,0.7271258331650172,0.9997980206018986,25-35,0,13,169,3,1,1,1.5,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
404,53,500,767.14,0,25500,-36700,8,1,0,1,8800,1760,880,6160,2002,0,2014,12,4,2,2015,1,1,2,35,0,0,0.650923008826516,0.0,62200,-11200,1,0,0.19997727530962392,0.09998863765481196,0.6999204635836836,0.9998863765481195,45-55,0,22,484,1,0,1,0.5,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
253,44,2000,719.52,0,45800,0,9,1,0,3,5400,600,600,4200,1998,0,2007,5,2,5,2015,2,1,4,2834,0,0,2.7757730527952034,0.0,45800,45800,1,0,0.11109053878911312,0.11109053878911312,0.7776337715237919,0.9998148491020181,35-45,0,26,676,1,0,1,1.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
436,58,2000,1407.01,0,47400,-27600,10,1,0,2,59900,11980,5990,41930,1997,1,2002,4,2,1,2015,1,1,5,4638,1,0,1.4204444570706174,0.0,75000,19800,1,0,0.19999666115757667,0.09999833057878833,0.6999883140515183,0.9999833057878833,55-65,0,27,729,1,0,1,1.0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
171,34,2000,1277.25,0,84900,0,14,1,1,2,69200,13840,6920,48440,1996,1,1997,2,1,1,2015,1,1,0,6544,0,0,1.5646391550948562,0.0,84900,84900,1,0,0.1999971098683545,0.09999855493417725,0.6999898845392407,0.9999855493417725,25-35,0,28,784,2,1,1,1.0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
415,52,1000,973.5,0,50400,0,15,2,1,3,51090,7860,7860,35370,2003,0,2015,2,1,6,2015,2,1,0,-20,0,0,1.026167265264238,0.0,50400,50400,1,0,0.15384314262786009,0.15384314262786009,0.6922941418253704,0.9999804270810906,45-55,0,21,441,3,1,1,1.0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
117,28,500,1264.77,0,47500,-32500,13,2,0,1,55440,5040,10080,40320,2009,1,2003,4,2,0,2015,2,1,3,4308,0,0,0.3950164721868902,0.0,80000,15000,1,0,0.09090745116430078,0.18181490232860156,0.7272596093144063,0.9999819628073087,25-35,0,15,225,2,0,1,0.3333333333333333,0,0,0,0,1,3,1,0,1,2,0,0,0,0,0,0,0
128,29,1000,1878.44,0,0,-76000,2,1,0,0,59070,5370,5370,48330,2003,0,2010,11,4,3,2015,2,1,4,1569,0,1,0.5320733835610607,0.0,76000,-76000,0,0,0.09090755192903455,0.09090755192903455,0.8181679673613109,0.99998307121938,25-35,0,21,441,1,0,0,0.0,0,0,0,0,1,3,1,0,0,1,1,0,1,0,0,0,0
90,31,2000,951.27,0,42100,0,2,1,1,0,75790,13780,6890,55120,2007,0,1990,6,2,6,2015,1,1,1,8962,0,1,2.100244678505046,0.0,42100,42100,1,0,0.18181578287659483,0.09090789143829742,0.7272631315063793,0.9999868058212716,25-35,0,17,289,2,1,0,0.0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
120,30,500,956.69,0,39600,-64300,20,1,1,1,87100,8710,8710,69680,2000,0,2002,7,3,1,2015,2,1,4,4588,0,0,0.5220896114609112,0.0,103900,-24700,1,0,0.0999988519075556,0.0999988519075556,0.7999908152604448,0.999988519075556,25-35,0,24,576,2,1,1,0.5,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
254,45,500,1083.64,0,59800,0,19,3,0,0,79680,13280,13280,53120,2004,0,2003,9,3,2,2015,2,1,4,4181,0,0,0.4609824457884643,0.0,59800,59800,1,0,0.16666457499278373,0.16666457499278373,0.6666582999711349,0.9999874499567023,35-45,0,20,400,3,0,0,0.0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
103,26,500,1354.83,0,66300,0,14,2,2,2,40600,4060,4060,32480,2010,0,2014,4,2,0,2015,1,1,6,272,1,0,0.36877779662642074,0.0,66300,66300,1,0,0.09999753700647768,0.09999753700647768,0.7999802960518214,0.9999753700647768,25-35,0,14,196,4,1,1,0.6666666666666666,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
80,25,2000,1075.18,0,67700,-58400,5,1,2,0,6930,1260,630,5040,2001,0,2012,3,1,3,2015,2,1,5,1087,1,1,1.8584251705105093,0.0,126100,9300,1,0,0.18179194921367767,0.09089597460683883,0.7271677968547107,0.9998557206752272,18-25,0,23,529,3,1,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
39,22,500,1173.21,0,0,0,14,1,0,1,86130,15660,7830,62640,2009,1,1993,1,1,3,2015,2,1,5,8052,1,0,0.4258182096899192,0.0,0,0,0,0,0.1818160708687929,0.09090803543439645,0.7272642834751716,0.9999883897783609,18-25,0,15,225,1,0,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
130,34,500,1383.49,0,35100,0,4,3,2,3,67500,7500,7500,52500,1996,0,2003,2,1,0,2015,1,1,4,4358,0,1,0.3611438146898858,0.0,35100,35100,1,0,0.1111094650449623,0.1111094650449623,0.7777662553147361,0.9999851854046606,25-35,0,28,784,5,1,1,0.75,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
4,29,500,1381.88,0,0,-77800,4,1,0,2,4200,840,420,2940,2008,0,2002,5,2,0,2015,2,1,5,4653,1,1,0.3615642716649311,0.0,77800,-77800,0,0,0.19995239228755057,0.09997619614377529,0.699833373006427,0.9997619614377529,25-35,0,16,256,1,0,1,1.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
283,46,2000,1313.33,0,53500,-73600,3,3,1,3,77660,7060,14120,56480,2004,1,2000,8,3,2,2015,1,1,4,5245,0,1,1.521687856170064,0.0,127100,-20100,1,0,0.09090792032036672,0.18181584064073344,0.7272633625629338,0.999987123524034,45-55,0,20,400,4,1,1,0.75,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
225,43,1000,1517.54,0,0,-20900,16,3,2,0,64400,6440,6440,51520,2011,0,2004,8,3,4,2015,1,1,4,3801,0,0,0.6585272696142347,0.0,20900,-20900,0,0,0.0999984472290803,0.0999984472290803,0.7999875778326424,0.9999844722908029,35-45,0,13,169,5,1,0,0.0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
245,40,1000,1361.45,0,39300,0,12,1,0,2,82170,7470,7470,67230,1999,0,2009,12,4,4,2015,2,1,6,1892,1,0,0.733971888876656,0.0,39300,39300,1,0,0.09090798456876513,0.09090798456876513,0.8181718611188862,0.9999878302564165,35-45,0,25,625,1,0,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
142,33,2000,1362.64,0,0,0,11,1,1,3,81360,6780,13560,61020,2009,1,1995,2,1,4,2015,1,1,2,7278,0,0,1.466662755565985,0.0,0,0,0,0,0.0833323090915795,0.166664618183159,0.7499907818242155,0.9999877090989541,25-35,0,15,225,2,1,1,1.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
47,37,2000,1241.97,0,75400,0,18,1,1,0,6700,670,670,5360,2011,0,2008,3,1,6,2015,1,1,0,2486,0,0,1.609049293225098,0.0,75400,75400,1,0,0.09998507685420087,0.09998507685420087,0.799880614833607,0.9998507685420086,35-45,0,13,169,2,1,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
467,58,2000,977.4,0,82200,0,2,1,2,3,55700,5570,11140,38990,2014,0,2003,1,1,5,2015,1,1,5,4368,1,1,2.044153720359771,0.0,82200,82200,1,0,0.09999820470009516,0.1999964094001903,0.699987432900666,0.9999820470009515,55-65,0,10,100,3,1,1,1.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
293,45,1000,1119.23,0,51500,0,13,3,1,1,51210,11380,5690,34140,2015,0,1992,4,2,1,2015,2,1,2,8331,0,0,0.8926738259107505,0.0,51500,51500,1,0,0.2222178828767257,0.11110894143836285,0.6666536486301771,0.9999804729452657,35-45,0,9,81,4,1,1,0.25,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
107,26,2000,932.14,0,40600,0,2,3,2,3,78650,14300,7150,57200,1996,1,1997,3,1,4,2015,1,1,5,6504,1,1,2.1433011123732775,0.0,40600,40600,1,0,0.18181587010972525,0.09090793505486262,0.727263480438901,0.9999872856034888,25-35,0,28,784,5,1,1,0.75,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
88,30,1000,1437.88,0,42800,-51200,3,1,2,0,56000,14000,0,42000,2003,0,1992,8,3,2,2015,2,1,2,8239,0,1,0.6949849883242522,0.0,94000,-8400,1,0,0.2499955357940037,0.0,0.7499866073820111,0.9999821431760147,25-35,0,21,441,3,1,0,0.0,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0
140,30,500,1354.2,0,100500,0,4,4,0,0,60170,5470,10940,43760,2006,0,2014,6,2,6,2015,2,1,1,240,0,1,0.3689492325855962,0.0,100500,100500,1,0,0.09090758006348573,0.18181516012697146,0.7272606405078859,0.999983380698343,25-35,0,18,324,4,0,0,0.0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
165,32,500,1399.26,0,70500,0,9,1,2,0,3960,330,660,2970,1998,0,2012,6,2,0,2015,2,1,6,979,1,0,0.357076542927742,0.0,70500,70500,1,0,0.08331229487503156,0.1666245897500631,0.749810653875284,0.9997475385003787,25-35,0,26,676,3,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
456,62,1000,1395.77,0,82600,-49500,13,3,1,3,66480,5540,11080,49860,2012,1,2009,6,2,2,2015,2,1,5,2054,1,0,0.7159374843388675,0.0,132100,33100,1,0,0.08333207984236098,0.16666415968472195,0.7499887185812488,0.9999849581083317,55-65,0,12,144,4,1,1,0.75,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
460,57,2000,1567.37,0,62500,0,10,1,2,3,58300,5830,11660,40810,2014,1,1997,11,4,4,2015,2,1,6,6309,1,0,1.2752092937253328,0.0,62500,62500,1,0,0.09999828476355466,0.1999965695271093,0.6999879933448826,0.9999828476355466,55-65,0,10,100,3,1,1,1.5,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
19,32,1000,1215.85,0,42900,-90200,8,1,1,1,7040,1280,640,5120,2015,0,2006,1,1,6,2015,1,1,4,3288,0,0,0.8217939762501542,0.0,133100,-47300,1,0,0.1817923590399091,0.09089617951995455,0.7271694361596364,0.9998579747195001,25-35,0,9,81,2,1,1,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
235,40,500,1398.94,0,0,0,11,1,1,2,68300,6830,13660,47810,2003,0,1995,10,4,0,2015,1,1,5,7047,1,0,0.3571581639213109,0.0,0,0,0,0,0.09999853589259308,0.19999707178518616,0.6999897512481515,0.9999853589259308,35-45,0,21,441,2,1,1,1.0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
134,32,500,1612.43,0,36400,0,2,1,2,1,64240,11680,11680,40880,2015,0,1991,1,1,2,2015,1,1,3,8772,0,1,0.30989878705614743,0.0,36400,36400,1,0,0.18181535156675643,0.18181535156675643,0.6363537304836475,0.9999844336171604,25-35,0,9,81,3,1,1,0.5,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
77,27,2000,966.26,0,56400,-32800,1,3,0,0,67200,6720,6720,53760,1995,0,1999,4,2,2,2015,2,1,4,5784,0,1,2.0676963794636394,0.0,89200,23600,1,0,0.09999851192690586,0.09999851192690586,0.7999880954152468,0.9999851192690585,25-35,0,29,841,3,0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
119,28,2000,1079.92,0,88800,0,1,1,0,1,53600,6700,6700,40200,2007,1,2012,11,4,3,2015,2,1,3,826,0,1,1.8502756910779705,0.0,88800,88800,1,0,0.12499766795395609,0.12499766795395609,0.7499860077237365,0.9999813436316487,25-35,0,17,289,1,0,1,0.5,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
142,30,2000,1616.58,0,58500,-46800,13,3,0,3,63600,6360,12720,44520,2010,0,2002,7,3,1,2015,2,1,2,4593,0,0,1.2364148913809518,0.0,105300,11700,1,0,0.09999842769767771,0.19999685539535542,0.6999889938837439,0.999984276976777,25-35,0,14,196,3,0,1,0.75,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
70,29,1000,1425.79,0,62400,-52300,12,1,0,3,69360,11560,11560,46240,2009,0,2006,12,4,5,2015,1,1,6,2948,1,0,0.7008739898653621,0.0,114700,10100,1,0,0.16666426377935728,0.16666426377935728,0.6666570551174291,0.9999855826761437,25-35,0,15,225,1,0,1,1.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
255,43,500,984.02,0,75800,0,14,2,2,2,74700,7470,14940,52290,2007,1,2007,5,2,6,2015,2,1,1,2837,0,0,0.5076039065196646,0.0,75800,75800,1,0,0.09999866132983494,0.19999732265966988,0.6999906293088446,0.9999866132983494,35-45,0,17,289,4,1,1,0.6666666666666666,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
241,39,1000,1260.56,0,0,-54900,20,3,0,2,37520,4690,4690,28140,2010,0,2005,4,2,3,2015,2,1,6,3587,1,0,0.7926693934493801,0.0,54900,-54900,0,0,0.12499666853228858,0.12499666853228858,0.7499800111937315,0.9999733482583086,35-45,0,14,196,3,0,1,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
210,41,500,1222.75,0,0,-41000,12,3,2,0,81070,14740,14740,51590,2001,0,2012,11,4,4,2015,1,1,4,819,0,0,0.40858018386108275,0.0,41000,-41000,0,0,0.18181593911509664,0.18181593911509664,0.6363557869028382,0.9999876651330315,35-45,0,23,529,5,1,0,0.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
48,35,500,1090.03,0,0,-51000,1,1,0,2,48400,9680,4840,33880,2005,0,2008,5,2,4,2015,1,1,4,2450,0,1,0.4582825403517777,0.0,51000,-51000,0,0,0.19999586785396997,0.09999793392698499,0.6999855374888948,0.9999793392698498,25-35,0,19,361,1,0,1,1.0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
166,37,500,1518.54,0,0,0,10,1,1,1,58300,10600,10600,37100,2001,0,1994,12,4,6,2015,1,1,6,7350,1,0,0.3290469484186004,0.0,0,0,0,0,0.181815063206463,0.181815063206463,0.6363527212226205,0.9999828476355466,35-45,0,23,529,2,1,1,0.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
140,36,500,1363.59,0,43200,0,10,3,2,0,79500,7950,7950,63600,2000,0,1991,5,2,4,2015,2,1,6,8682,1,0,0.36641042364373183,0.0,43200,43200,1,0,0.09999874215418673,0.09999874215418673,0.7999899372334939,0.9999874215418674,35-45,0,24,576,5,1,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
95,28,1000,773.99,0,0,-70300,3,1,1,2,3200,640,320,2240,2014,0,1990,11,4,5,2015,1,1,3,8825,0,1,1.2903392301836152,0.0,70300,-70300,0,0,0.1999375195251484,0.0999687597625742,0.6997813183380194,0.999687597625742,25-35,0,10,100,2,1,1,1.0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
168,32,1000,1059.52,0,0,-40600,13,2,1,1,57720,14430,9620,33670,2007,0,2000,5,2,3,2015,3,1,6,5414,1,0,0.942933655188021,0.0,40600,-40600,0,0,0.2499956688207065,0.16666377921380435,0.5833232272483152,0.999982675282826,25-35,0,17,289,3,1,1,0.3333333333333333,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
144,35,500,1427.46,0,0,0,3,3,0,0,87900,17580,8790,61530,1995,0,1993,8,3,0,2015,1,1,4,7823,0,1,0.3500273021295661,0.0,0,0,0,0,0.19999772471302943,0.09999886235651471,0.699992036495603,0.9999886235651472,25-35,0,29,841,3,0,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
5,26,2000,1137.02,0,31500,0,22,1,1,3,88110,16020,16020,56070,2003,0,2014,7,3,6,2015,1,1,6,182,1,1,1.7574383578495985,0.0,31500,31500,1,0,0.18181611830531944,0.18181611830531944,0.636356414068618,0.9999886506792568,25-35,0,21,441,2,1,1,1.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
45,38,1000,1197.71,0,29000,0,17,3,2,0,78240,13040,13040,52160,2013,0,2006,5,2,6,2015,2,1,5,3198,1,0,0.8342301307238614,0.0,29000,29000,1,0,0.16666453649621044,0.16666453649621044,0.6666581459848417,0.9999872189772626,35-45,0,11,121,5,1,0,0.0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
113,29,2000,1091.73,0,36100,-42300,15,3,0,2,49950,5550,5550,38850,2004,1,2008,1,1,1,2015,1,1,0,2561,0,0,1.8302782938145745,0.0,78400,-6200,1,0,0.1111088867089748,0.1111088867089748,0.7777622069628236,0.9999799803807732,25-35,0,20,400,3,0,1,0.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
22,25,2000,1053.24,0,51100,0,0,4,1,0,77130,8570,17140,51420,1995,0,2008,3,1,3,2015,1,1,0,2489,0,1,1.8971012293215965,0.0,51100,51100,1,0,0.11110967056047504,0.22221934112095007,0.6666580233628502,0.9999870350442753,18-25,0,29,841,5,1,0,0.0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0
414,52,500,1335.13,0,44000,-71000,13,1,1,1,54810,6090,6090,42630,1999,1,2003,2,1,3,2015,1,1,2,4346,0,0,0.37421508386160024,0.0,115000,-27000,1,0,0.11110908394300414,0.11110908394300414,0.777763587601029,0.9999817554870373,45-55,0,25,625,2,1,1,0.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
284,48,500,958.3,0,47900,0,19,3,0,0,46860,8520,8520,29820,1998,0,2008,5,2,4,2015,1,1,3,2442,0,0,0.5212133847597207,0.0,47900,47900,1,0,0.18181430187149228,0.18181430187149228,0.636350056550223,0.9999786602932076,45-55,0,26,676,3,0,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
112,32,1000,1238.92,0,57800,-53700,4,1,0,2,5060,460,920,3680,2012,0,1999,12,4,1,2015,2,1,2,5531,0,1,0.8065036453964771,0.0,111500,4100,1,0,0.09089112823552657,0.18178225647105314,0.7271290258842126,0.9998024105907923,25-35,0,12,144,1,0,1,1.0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
41,33,500,1294.41,0,0,0,8,1,0,0,8970,1380,1380,6210,2011,0,2010,9,3,6,2015,2,1,0,1611,0,0,0.3859781845130113,0.0,0,0,0,0,0.153829004570282,0.153829004570282,0.6922305205662691,0.9998885297068332,25-35,0,13,169,1,0,0,0.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
194,34,1000,1423.34,0,55300,-37900,0,1,0,3,9100,1400,1400,6300,2003,0,1994,5,2,1,2015,1,1,2,7554,0,1,0.7020795596557002,0.0,93200,17400,1,0,0.15382924953301835,0.15382924953301835,0.6922316228985825,0.9998901219646192,25-35,0,21,441,1,0,1,1.5,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
126,31,1000,1328.26,0,42300,-45800,17,1,1,1,60840,13520,6760,40560,2011,0,1996,8,3,6,2015,1,1,4,6711,0,0,0.7522982712185727,0.0,88100,-3500,1,0,0.22221856971450174,0.11110928485725087,0.6666557091435052,0.9999835637152578,25-35,0,13,169,2,1,1,0.5,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0
239,41,1000,1325.44,0,51400,-6300,22,1,0,2,10790,1660,830,8300,2013,0,2013,11,4,0,2015,2,1,2,464,0,1,0.7538976508549199,0.0,57700,45100,1,0,0.153831896951163,0.0769159484755815,0.7691594847558151,0.9999073301825595,35-45,0,11,121,1,0,1,1.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
379,54,500,1251.16,0,41400,0,14,1,0,1,75960,6330,6330,63300,2010,0,2001,12,4,3,2015,2,1,6,4798,1,0,0.3993099923332481,0.0,41400,41400,1,0,0.08333223627914324,0.08333223627914324,0.8333223627914325,0.9999868353497189,45-55,0,14,196,1,0,1,0.5,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
128,30,1000,1061.33,0,43300,-66200,8,1,0,3,68530,12460,6230,49840,1997,0,1994,2,1,4,2015,1,1,5,7638,1,0,0.9413270829215028,0.0,109500,-22900,1,0,0.18181552873881893,0.09090776436940946,0.7272621149552757,0.9999854080635041,25-35,0,27,729,1,0,1,1.5,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
272,43,1000,1279.13,0,0,0,5,3,1,2,81070,7370,14740,58960,2006,1,1995,7,3,1,2015,2,1,4,7136,0,1,0.7811706623546045,0.0,0,0,0,0,0.09090796955754832,0.18181593911509664,0.7272637564603865,0.9999876651330315,35-45,0,18,324,4,1,1,0.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
98,26,2000,1082.1,0,0,-30900,13,2,0,1,65430,14540,7270,43620,2001,0,2001,2,1,1,2015,2,1,3,5098,0,0,1.8465515649524515,0.0,30900,-30900,0,0,0.2222188259387752,0.1111094129693876,0.6666564778163256,0.9999847167244884,25-35,0,23,529,2,0,1,0.3333333333333333,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
266,46,500,1270.02,0,0,-45800,5,1,1,2,2160,480,240,1440,2004,0,1990,3,1,2,2015,1,1,3,9066,0,1,0.3933848405217857,0.0,45800,-45800,0,0,0.22211938917167978,0.11105969458583989,0.6663581675150393,0.999537251272559,45-55,0,20,400,2,1,1,1.0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0
276,46,2000,1090.32,0,0,-70400,17,1,1,2,51390,5710,5710,39970,2007,1,2012,7,3,6,2015,1,1,0,890,0,0,1.8326430377890996,0.0,70400,-70400,0,0,0.11110894903776926,0.11110894903776926,0.7777626432643848,0.9999805413399233,45-55,0,17,289,2,1,1,1.0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
78,24,500,1175.51,0,0,0,20,1,0,1,7480,680,680,6120,2003,0,1992,3,1,6,2015,1,1,1,8325,0,0,0.4249857629769403,0.0,0,0,0,0,0.09089693891191017,0.09089693891191017,0.8180724502071915,0.9998663280310119,18-25,0,21,441,1,0,1,0.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
421,57,2000,1206.26,0,69900,0,22,3,0,0,78500,15700,7850,54950,2015,0,2002,4,2,1,2015,1,1,5,4687,1,1,1.6566439706442688,0.0,69900,69900,1,0,0.19999745226175464,0.09999872613087732,0.6999910829161412,0.9999872613087731,55-65,0,9,81,3,0,0,0.0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
264,41,500,1411.3,0,55600,0,4,1,1,0,60390,10980,5490,43920,2004,1,2002,10,4,2,2015,2,1,6,4498,1,1,0.35403242937053037,0.0,55600,55600,1,0,0.18181517113477175,0.09090758556738587,0.727260684539087,0.9999834412412446,35-45,0,20,400,2,1,0,0.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
84,30,2000,1827.38,0,0,-15900,9,1,1,3,4620,420,840,3360,1998,0,1995,7,3,0,2015,1,1,3,7122,0,0,1.0938645139413032,0.0,15900,-15900,0,0,0.09088941787491885,0.1817788357498377,0.7271153429993508,0.9997835966241073,25-35,0,26,676,2,1,1,1.5,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
121,31,1000,1140.91,0,51300,0,15,3,1,2,64300,6430,6430,51440,2002,1,1991,7,3,5,2015,2,1,6,8611,1,0,0.8757257577217118,0.0,51300,51300,1,0,0.09999844481423306,0.09999844481423306,0.7999875585138645,0.9999844481423306,25-35,0,22,484,4,1,1,0.5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
1,33,500,903.32,0,0,0,1,3,1,0,31700,6340,3170,22190,2006,0,1995,9,3,1,2015,1,1,0,7062,0,1,0.552901627742392,0.0,0,0,0,0,0.19999369105075548,0.09999684552537774,0.6999779186776443,0.9999684552537775,25-35,0,18,324,4,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
180,33,2000,1005.47,0,58100,-49000,12,4,2,3,57700,11540,5770,40390,2002,0,2009,4,2,6,2015,2,1,6,2128,1,0,1.9871431836020943,0.0,107100,9100,1,0,0.19999653385556576,0.09999826692778288,0.6999878684944801,0.9999826692778289,25-35,0,22,484,6,1,1,0.6,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
210,35,1000,1346.27,0,44900,-91400,11,1,0,2,58200,5820,5820,46560,2013,0,1991,12,4,2,2015,1,1,5,8410,1,0,0.7422417184380266,0.0,136300,-46500,1,0,0.09999828181646364,0.09999828181646364,0.7999862545317091,0.9999828181646363,25-35,0,11,121,1,0,1,1.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
41,26,1000,1383.13,0,46700,0,12,1,1,1,6890,530,1060,5300,1997,0,2006,3,1,1,2015,2,1,5,3259,1,0,0.722475490019001,0.0,46700,46700,1,0,0.07691191409084312,0.15382382818168625,0.7691191409084313,0.9998548831809607,25-35,0,27,729,2,1,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
392,50,2000,1108.97,0,68400,-66800,4,1,2,2,108030,16620,16620,74790,2002,0,1991,8,3,3,2015,1,1,2,8546,0,1,1.8018505004639764,0.0,135200,1600,1,0,0.1538447297534967,0.1538447297534967,0.6923012838907351,0.9999907433977284,45-55,0,22,484,3,1,1,1.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
239,38,1000,1276.73,0,0,0,12,3,1,3,61920,6880,6880,48160,2003,0,1990,8,3,5,2015,2,1,3,8944,0,0,0.782637959506312,0.0,0,0,0,0,0.11110931671000146,0.11110931671000146,0.7777652169700102,0.999983850390013,35-45,0,21,441,4,1,1,0.75,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
103,33,2000,1021.14,0,69500,-47700,1,3,2,3,79090,14380,14380,50330,2014,0,1994,9,3,5,2015,1,1,0,7429,0,1,1.956679124190424,0.0,117200,21800,1,0,0.18181588297024945,0.18181588297024945,0.6363555903958731,0.999987356336372,25-35,0,10,100,5,1,1,0.75,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
